ID,Predicted
2379,1337.1341159678334
2380,1210.478362185154
2381,1457.0441946346143
2382,3863.5512035275724
2383,1279.988585621615
2384,1716.8856387622454
2385,1210.4710958917678
2386,-3405.8861788013373
2387,5467.28212669069
2388,3516.408407387088
2389,-1827.2043640527784
2390,-378.74574415388025
2391,5951.580581397382
2392,4350.527780464208
2393,-900.3820279723734
2394,2768.202782844532
2395,4065.2510155877344
2396,1510.568095582209
2397,-711.3492608457058
2398,-116.62271035697786
2399,1280.2483916420647
2400,-195.62722805205786
2401,2913.7418540408285
2402,2885.755518519794
2403,2803.302231568883
2404,3727.1371846543725
2405,-2463.6232979232595
2406,3214.139997225701
2407,2057.650447706051
2408,2839.7973785336453
2409,2156.0219627732545
2410,889.8381967592695
2411,1977.0533119625507
2412,2840.433032391343
2413,-1035.2864093802395
2414,709.1489744671164
2415,3184.4254448795064
2416,174.63446916534429
2417,989.5763367369211
2418,827.1772915687106
2419,2184.1967264600707
2420,-1874.5605352585762
2421,1196.8063548785617
2422,1415.6717770728524
2423,-1691.0217189169077
2424,1846.9743089602464
2425,-571.7850356900824
2426,1286.803511891853
2427,2092.4073902826303
2428,82.81142619696769
2429,-1752.3017584372183
2430,3457.3548001869176
2431,2701.8962969435484
2432,5670.121961316247
2433,1061.123313349975
2434,797.4582113189728
2435,670.4026753180614
2436,-2328.419567832221
2437,573.4969271222438
2438,-78.57750114089399
2439,3646.164345101852
2440,1430.8629965571497
2441,3002.355084280059
2442,234.79364427972632
2443,-439.77171824251343
2444,-169.14104038525508
2445,-253.38227723120417
2446,475.1725511125548
2447,2566.6689965095843
2448,2943.4834326010778
2449,705.0605075210002
2450,147.78085714603486
2451,1262.805711971377
2452,3875.2473028887216
2453,806.9993423012395
2454,1526.8760470806462
2455,206.69258871802276
2456,382.26755958845064
2457,-716.5847155784904
2458,-520.8169678575675
2459,1041.3748711476137
2460,-2392.2145435168513
2461,-1192.9612440122914
2462,1722.5309196860233
2463,1590.885098835374
2464,1264.966065007055
2465,-434.12067524323066
2466,4342.2839434842845
2467,4637.636298640345
2468,12.068254036149497
2469,18.92776161026607
2470,70.16969704255798
2471,-1615.6570540569662
2472,3054.340963604195
2473,-148.11240774974414
2474,1671.6597852942002
2475,-625.5135428843953
2476,-2732.309855235509
2477,344.72411681690306
2478,95.34722917183458
2479,1811.2474175126724
2480,921.1341179527477
2481,4240.735731788171
2482,3836.666033364105
2483,-831.3797653898616
2484,-1785.5264771843965
2485,1729.7269416213085
2486,-693.7348882983572
2487,3110.2886593326753
2488,-31.673844474915477
2489,-1821.717917925342
2490,2136.4997106398255
2491,-108.72158823504317
2492,4888.350256501284
2493,4121.46411952468
2494,2384.698489897111
2495,1270.1765521711604
2496,-1727.3709090717246
2497,-1463.4591812784884
2498,1205.0385018667303
2499,4111.264341779172
2500,3478.746798426943
2501,1787.5424518479158
2502,3909.9069133944345
2503,742.0439027780204
2504,-14.661723448026986
2505,3693.7815842137584
2506,-1800.5901496319689
2507,662.3016063509186
2508,1762.2339443593376
2509,90.4894237011284
2510,452.5227796306228
2511,-2263.8177265752997
2512,-1064.2539424260767
2513,-780.5966677367956
2514,-797.7025044553814
2515,-178.70260445796117
2516,3544.950761846004
2517,-573.6479454587567
2518,3353.3603852807137
2519,921.7707296349563
2520,-1037.271356093544
2521,3656.083501742458
2522,1666.353100350256
2523,2554.1624221997195
2524,5403.709676091536
2525,2464.5826233712714
2526,-1821.717917925342
2527,4522.3229375113915
2528,-1831.3260654984317
2529,-1149.145743849968
2530,-693.1351851600265
2531,2075.630250625347
2532,1956.9035704416701
2533,881.4676624808573
2534,4510.784292634385
2535,3371.578626885038
2536,3625.787105004654
2537,898.4945229708641
2538,1417.949564360441
2539,-1598.2911378605477
2540,2766.4456919998293
2541,2536.3195135395467
2542,2752.192247917459
2543,2691.803664388687
2544,5610.84231504147
2545,3815.381870648489
2546,675.9784627743229
2547,3901.0883618318812
2548,1113.1704516696752
2549,1069.3282347689
2550,2467.6463228421153
2551,2184.1967264600707
2552,-819.4979440378122
2553,998.49726316744
2554,1188.636364656224
2555,1402.432778675045
2556,2830.2336190891942
2557,1891.5309159863655
2558,-238.09437295406497
2559,3498.229703784165
2560,1901.8038690158044
2561,945.3548563190723
2562,3487.947824337207
2563,1445.1262087417701
2564,-14.812797954288806
2565,1156.5439711257768
2566,-1510.342621198105
2567,1692.51655494829
2568,-776.4064321587372
2569,1819.1991646200204
2570,1528.8952822244125
2571,3158.9278184753884
2572,2352.5122302324585
2573,-1598.7122646186983
2574,596.9513275341391
2575,6047.3052282736335
2576,1537.1089060452173
2577,2347.740312543991
2578,2986.0340887097254
2579,-1086.1199861005805
2580,433.6628359709698
2581,2501.09919744965
2582,4990.009204210526
2583,-4113.140726888847
2584,-1012.9699081834499
2585,4023.863378320642
2586,6667.4591847002475
2587,2065.106037698658
2588,-345.03163842817776
2589,1094.0449289834391
2590,844.5803749663095
2591,2531.6836146463684
2592,3827.061719698794
2593,718.995180544197
2594,1673.0759820409373
2595,4.7121313812813
2596,2075.3297153072385
2597,-2005.8117439102316
2598,4346.534784287959
2599,427.9010050654045
2600,622.6059787809985
2601,754.1820860412532
2602,-2368.630087594125
2603,-535.3311951930501
2604,4538.831266896408
2605,1308.2546617728858
2606,1962.9299992824715
2607,1810.0576044043346
2608,2361.90302561711
2609,1032.6280506696644
2610,3786.024120424703
2611,161.53580337020838
2612,-726.4793840675284
2613,3433.743835599854
2614,-783.0358395072265
2615,873.8471102630192
2616,5159.832466667696
2617,193.982932897414
2618,1647.7991300100937
2619,5092.192440729051
2620,2066.6980262717175
2621,-1588.69405383883
2622,3453.703404356821
2623,2177.579676960733
2624,923.812922118644
2625,2243.6329284791527
2626,938.5759706131691
2627,5021.1027407306
2628,2122.732389352524
2629,1168.9754516213022
2630,2346.0384385656475
2631,1357.2325079812595
2632,2015.983674390201
2633,-1580.2649822643243
2634,3190.833525426603
2635,337.94431133806063
2636,1355.518948688724
2637,2483.5975723291776
2638,2347.6793831180444
2639,-1118.9668404761928
2640,114.67017585349258
2641,734.7802889099102
2642,2836.037829899759
2643,-1608.1980885150858
2644,4728.58511513253
2645,2059.951399069722
2646,880.7863714459569
2647,-235.82995765330654
2648,1527.630574658961
2649,26.779235174655014
2650,4888.350256501284
2651,-1073.6540952181697
2652,-4000.5727508227296
2653,548.0981011612654
2654,265.4850445522801
2655,2027.227656263715
2656,1693.6307790182082
2657,-250.80906349001575
2658,2279.3239179554757
2659,7346.487486955863
2660,190.63231683353416
2661,1986.149182660964
2662,3055.3710881914512
2663,1952.055777996513
2664,358.3523663341278
2665,499.3508863982381
2666,4848.068401575883
2667,4391.62938353312
2668,401.9308254823662
2669,1871.8537725527494
2670,70.16969704255798
2671,2337.969138183799
2672,4863.365790446119
2673,1653.2936407120112
2674,861.0645399956996
2675,1571.6917396241142
2676,2278.287465306505
2677,91.70525641593441
2678,2151.8242243448285
2679,1202.762108340074
2680,1841.8754763408972
2681,521.4934325162816
2682,4728.58511513253
2683,142.39974571939425
2684,964.2186113774638
2685,-1235.0441335028202
2686,2141.774123887524
2687,-362.6241682484962
2688,-174.2141622099122
2689,452.98602512430193
2690,4556.248160624569
2691,2626.6677679254076
2692,2660.503097955321
2693,1733.1957914019047
2694,3074.1540798541505
2695,2126.6963922335412
2696,-1354.0124812860063
2697,3447.592307693098
2698,4214.472813541073
2699,3347.9637760205974
2700,-2338.8838033855736
2701,2548.8786435014053
2702,951.8619168741716
2703,-2101.960531139063
2704,2404.4589533376443
2705,2378.326468928306
2706,3538.3729153658924
2707,2446.9092938482727
2708,1279.722740849963
2709,2359.744213097001
2710,3412.673935969411
2711,-631.710648505792
2712,-1335.800211109474
2713,254.91596201226008
2714,4498.792442440457
2715,-2078.4534704273865
2716,1546.2121466797919
2717,-105.6183335873872
2718,193.982932897414
2719,-314.4003980551559
2720,4076.609657245746
2721,-5210.823916502633
2722,2922.8392619328356
2723,-184.53528860231233
2724,2712.1536284717117
2725,433.1547649699678
2726,1035.2037025341263
2727,3181.048017853564
2728,421.614778290816
2729,306.0992115026638
2730,-1260.885665051973
2731,1964.6772889718932
2732,670.8550474990744
2733,5067.248119367651
2734,-29.33644814510535
2735,1113.6805561593426
2736,5807.159795519382
2737,-1190.660765776864
2738,-2746.0557276930886
2739,3805.454027105769
2740,-556.7604406875128
2741,3185.2013904988007
2742,1684.620982760966
2743,3324.797825250016
2744,1638.5210064600406
2745,5664.228637754106
2746,-242.59087865416078
2747,1144.5705641135291
2748,452.516953272864
2749,-159.9181255349117
2750,2561.287679851867
2751,-621.2517206871426
2752,248.52611257610707
2753,-138.1593416926256
2754,1254.2681477550975
2755,1866.6670734508548
2756,-421.21051310298674
2757,4201.436573043329
2758,1850.0268998954027
2759,-869.8392699865007
2760,3009.9425108722508
2761,1512.6809481480764
2762,131.96677089903076
2763,2644.1278215691104
2764,2717.037496080993
2765,-617.286357906639
2766,1642.2749718684533
2767,597.9445835223511
2768,3387.661054620771
2769,4213.424277476
2770,3188.877850729136
2771,3100.1975910604247
2772,4073.489731262548
2773,-333.6737075945205
2774,3954.964786548596
2775,1270.1765521711604
2776,1666.353100350256
2777,402.6802130987248
2778,2940.307885545518
2779,6034.420448265574
2780,-98.78654331169105
2781,1766.0156347047996
2782,4058.874265666996
2783,3420.620769040875
2784,-170.4932086520539
2785,2404.4589533376443
2786,-308.25075819413433
2787,3211.3019446065878
2788,2009.687783786909
2789,2320.821060223865
2790,-2387.9384576232237
2791,2833.8047515464905
2792,3043.7743696251323
2793,2409.7532441827548
2794,1991.2711334101007
2795,1106.3286786640322
2796,-725.9408966625939
2797,-420.8276312811169
2798,1257.3672782268636
2799,-324.18301682565135
2800,1537.1089060452173
2801,1435.5343505278636
2802,4237.192433630961
2803,2790.31077129817
2804,341.9911912891208
2805,-385.3459166833769
2806,515.855121685991
2807,2415.8645328186694
2808,1960.0506138560097
2809,4199.000685605245
2810,2868.7038409385536
2811,544.3112364566864
2812,188.64207106205282
2813,972.0247506078188
2814,183.98049117513307
2815,1262.853862806514
2816,1378.0285507705871
2817,1275.5485433009062
2818,341.85971626731543
2819,144.4373171161306
2820,937.3962045016427
2821,2523.9624920270717
2822,-679.9609425008125
2823,4130.241666117452
2824,-615.3891119065721
2825,325.6995654132696
2826,-1020.4665318600871
2827,-2527.6308489134885
2828,778.7251598920744
2829,-737.9651307242499
2830,-468.14299639506834
2831,1043.9392471796305
2832,2264.042981762191
2833,2248.4258315691695
2834,-178.70260445796117
2835,819.1107878597318
2836,5783.810469268873
2837,3729.3441681119393
2838,3812.2350276255324
2839,-2223.396030725123
2840,1403.9110483435536
2841,1868.1979176634745
2842,1450.373189646308
2843,-82.05570534948036
2844,2348.9979918577324
2845,-1673.7046274058814
2846,3750.3592003546696
2847,2417.761986513201
2848,5542.555303084108
2849,-337.2826873179919
2850,120.74520684930687
2851,-193.8470999809892
2852,929.6570047374622
2853,1631.0625411501262
2854,-1373.8562655730216
2855,3576.312306010489
2856,2770.786254246023
2857,2947.4519249862333
2858,3018.422910541903
2859,2713.6651592963576
2860,1607.9284419224816
2861,159.4594292950467
2862,369.5904725887536
2863,3036.7113808345575
2864,1633.0611829683123
2865,904.5493420854364
2866,-1547.2048957744666
2867,760.6685901290311
2868,3935.3653408145838
2869,3931.4723823286085
2870,878.8191477358524
2871,3783.9445376507697
2872,4311.840357748001
2873,782.6699149728578
2874,1669.9749588908073
2875,1744.222285219685
2876,-1388.3400698318337
2877,-153.92554767692445
2878,-839.7038508923346
2879,1156.5439711257768
2880,-537.9846562916422
2881,2419.402027212661
2882,-647.3340319757384
2883,-3318.7041531421432
2884,-133.20106320320994
2885,4651.806601920596
2886,-1409.1736817271867
2887,-1191.8766331613072
2888,-1354.7881934147408
2889,4411.236170387156
2890,-1029.8868276395938
2891,3358.757241638616
2892,1806.8607802512809
2893,505.01214121809375
2894,4463.556835521825
2895,-87.51913742632242
2896,44.68836030297594
2897,2566.6689965095843
2898,3920.9558668316704
2899,737.2399853965828
2900,699.5112808180648
2901,3816.3182235737977
2902,-1904.6307340779308
2903,110.1216381674884
2904,-363.0784990002514
2905,2944.2863504883912
2906,3724.544446364371
2907,3007.5216071527097
2908,-549.8570699029807
2909,241.24481509907764
2910,-800.336068001359
2911,859.571146852905
2912,4065.2510155877344
2913,1115.4210543630143
2914,1020.3776865180724
2915,2289.0506274334307
2916,1517.7033847334492
2917,4065.2510155877344
2918,-1205.4778490784254
2919,7203.395008345942
2920,547.7590900530904
2921,1638.8938167233619
2922,2323.1419613849134
2923,-193.8470999809892
2924,-1144.7615331493666
2925,-1778.1457656936566
2926,-135.4555609708718
2927,-2761.2481921771227
2928,1801.1512624203408
2929,606.6638496957289
2930,4445.882266336074
2931,716.1361621006309
2932,1016.3095350173722
2933,2131.09520478067
2934,2401.337545328555
2935,3211.078143922054
2936,-2514.965498107688
2937,463.3169320701634
2938,-343.01082647959356
2939,-21.490741375057496
2940,914.0598572502334
2941,2151.8242243448285
2942,1127.1381537649381
2943,-944.4693462967919
2944,1421.641133295882
2945,322.2681832301265
2946,1183.2012664933068
2947,-14.812797954288806
2948,1892.4690600921635
2949,1772.2531268571045
2950,790.4448225652566
2951,-1207.4324688204674
2952,1422.6288746110938
2953,1568.7354079771446
2954,1351.510412237561
2955,2844.0788424179927
2956,-3513.4373904984727
2957,683.4914038536806
2958,4304.249827886463
2959,1754.4785715410273
2960,1176.5090404228972
2961,2228.238891433111
2962,290.4110758773089
2963,4260.206602060644
2964,191.97785087959997
2965,2909.6910665506243
2966,-1201.2135040611342
2967,1987.7567389584297
2968,1190.1504939997033
2969,2495.860485061906
2970,3751.7181629421643
2971,1016.7949217775192
2972,-38.99641641500476
2973,714.2669465441596
2974,1226.10812753263
2975,340.9333393492189
2976,3301.0797507771163
2977,2796.101661483348
2978,-3825.616782676606
2979,2341.834480675719
2980,5735.774973159566
2981,2879.5406594148044
2982,2323.1419613849134
2983,-370.71195697479925
2984,-1594.50664406857
2985,978.0841195201208
2986,2391.8684457819963
2987,1012.1260504668707
2988,3033.8591580001976
2989,1522.3779010415044
2990,2833.092882685994
2991,1005.5816758516082
2992,1127.6288464487193
2993,1312.8445952901177
2994,785.3174457307854
2995,392.8635168846484
2996,1603.7527338031366
2997,-1626.9587793148896
2998,679.2684006396864
2999,624.9691657802429
3000,4077.41841157558
3001,3026.261907796889
3002,-1131.0812046250255
3003,-253.00142978460184
3004,5750.37111745729
3005,-525.2848102570666
3006,2781.2847248006324
3007,4240.735731788171
3008,3740.6817374562447
3009,403.9558368229277
3010,-2107.7828794444545
3011,3616.361825552376
3012,2798.7200853172994
3013,1937.5216659680827
3014,2645.7674995173743
3015,534.4082071543919
3016,622.683112143682
3017,6218.057079779075
3018,889.8381967592695
3019,5880.035597623274
3020,-611.6876182924424
3021,832.9441960169681
3022,-1827.2043640527784
3023,1763.5361669873273
3024,-4172.950031669203
3025,-221.78667133165217
3026,4061.5384135804197
3027,-68.85684456148797
3028,2367.184636105645
3029,577.7858700182566
3030,3724.544446364371
3031,5781.465174877474
3032,2434.926488595391
3033,122.27904677191957
3034,4735.140948068837
3035,2526.7101488438934
3036,-1295.0431341070855
3037,-145.59339308355123
3038,161.08085506518734
3039,3632.6129670662185
3040,-3025.7826341583204
3041,2346.1483322529243
3042,2911.4079339854434
3043,2868.3664967207396
3044,1091.2975704130909
3045,4566.683919755764
3046,2596.3234766925484
3047,1763.3551447627297
3048,2102.40716874451
3049,2337.969138183799
3050,-1831.3260654984317
3051,-1395.6130130144281
3052,1322.9454206352084
3053,-1888.633647879434
3054,2535.195867440597
3055,6047.3052282736335
3056,2115.778712652812
3057,914.1089192804486
3058,973.114702381341
3059,1757.33938097956
3060,1964.6772889718932
3061,1594.839867757007
3062,673.6565377172714
3063,4254.929115556764
3064,2049.707495262229
3065,565.4755093446079
3066,-2140.842650588864
3067,1111.3236637819227
3068,1855.1051323151742
3069,-906.7089120198258
3070,1988.1388037751851
3071,1957.8332634250178
3072,2004.6269259764106
3073,528.200291846264
3074,1678.1648000156833
3075,1631.0625411501262
3076,4342.67350298097
3077,-545.2459809768484
3078,-614.0391363036495
3079,3549.126804718912
3080,-770.444280407423
3081,1497.9739398367094
3082,-33.06380204948539
3083,4342.67350298097
3084,108.30951490353986
3085,2029.3632754559278
3086,-2053.5549508155423
3087,2187.072421233401
3088,158.69422120747328
3089,-2548.2466233141877
3090,847.4351009057888
3091,1483.2725048028688
3092,1621.3366666277252
3093,148.39261816303687
3094,300.5366249107889
3095,2120.6191111079725
3096,2429.194724659227
3097,24.34688552629679
3098,283.9244518167812
3099,1575.9164369003001
3100,626.7172056865845
3101,-1192.9612440122914
3102,-1893.5750265931918
3103,-979.8553808243898
3104,587.6785647513159
3105,991.4981607099321
3106,2020.0816440345043
3107,-711.9102879029338
3108,490.1653495394339
3109,-1331.4701101897017
3110,963.5972258399129
3111,1794.5676385507873
3112,1810.1928929526343
3113,563.0770600614236
3114,1115.674575951281
3115,26.779235174655014
3116,3117.7859840711617
3117,2241.962403605194
3118,-135.4555609708718
3119,618.0287813097328
3120,401.47007210579494
3121,1525.7591031162335
3122,1109.9423762311433
3123,-2923.246871022555
3124,-2539.2940789780832
3125,1069.2360481368548
3126,-1118.9668404761928
3127,1427.582624969917
3128,913.9076210832267
3129,1348.577070038508
3130,442.54629462606937
3131,2171.7785292601225
3132,2674.803768017262
3133,2566.569789501894
3134,-144.31539633525944
3135,-675.0620384270973
3136,4587.120436943373
3137,-1154.7919297830497
3138,2297.6765261753553
3139,3476.463535552928
3140,-1713.3528746763182
3141,1711.071892273615
3142,2734.596722759458
3143,-1142.3131668617207
3144,719.1219757789304
3145,6173.428321159239
3146,2077.6526503087603
3147,-19.82547433592803
3148,930.3648564936759
3149,1533.1113281310472
3150,3031.29117890466
3151,-1226.6996426413345
3152,2107.8413745206303
3153,1519.9327199621862
3154,-304.23887747250023
3155,136.4124128854448
3156,363.2432214645843
3157,1986.149182660964
3158,3369.866462935444
3159,1566.7263139503825
3160,-1913.1947518754994
3161,1400.3574297994578
3162,2406.596693026673
3163,994.78653638918
3164,1090.3448687028813
3165,3185.9442395326746
3166,2886.925619647924
3167,-1210.7190065788066
3168,-2978.2892205025064
3169,4395.68307155367
3170,103.46146818892002
3171,854.3427282976713
3172,808.9620700787804
3173,-529.1784562826432
3174,1103.403904272319
3175,5693.1175662113355
3176,5074.195738333815
3177,702.4591791756185
3178,1747.3669345106116
3179,1656.3598165502603
3180,1502.4589440490524
3181,-1635.381053923586
3182,3190.612488530613
3183,1432.8439525572533
3184,2682.977432798303
3185,3604.9958776864187
3186,2488.00512792491
3187,3120.707831745207
3188,551.1371204438582
3189,-99.84585309224626
3190,1474.1325073739445
3191,-427.61413173298695
3192,-1369.558858877676
3193,2603.634613350931
3194,3064.6943733068283
3195,431.5211287732588
3196,-1213.1740435466056
3197,-370.71195697479925
3198,1098.0850588365088
3199,312.91524561793375
3200,-2878.8376166726584
3201,1733.1957914019047
3202,3639.534154606857
3203,-136.3496470235549
3204,2757.727820046605
3205,4844.175927832292
3206,1736.3264067644895
3207,-671.6338578380155
3208,-1036.1751461942083
3209,2768.003231101649
3210,684.0053031493748
3211,-2248.8962382241266
3212,-493.6286555837816
3213,1432.327978043279
3214,1661.1413065569006
3215,1334.0992834763704
3216,-1206.8913998794849
3217,420.7887020930043
3218,2691.214415508641
3219,701.6548724582517
3220,278.0828923074312
3221,-2801.099906233607
3222,-142.2824125859768
3223,1457.8180070283458
3224,-2187.1217355615427
3225,2719.2981307289388
3226,1369.4150910188011
3227,1496.9004278762852
3228,-91.79018640779891
3229,2434.9696772287716
3230,4122.545597566574
3231,-1061.8700453758727
3232,1210.4710958917678
3233,1352.286784123047
3234,1421.5692448868188
3235,3494.820567661998
3236,2839.7973785336453
3237,261.2099065321693
3238,3011.0856659369892
3239,3186.013974311092
3240,-1187.6737319744084
3241,-1049.3323339664043
3242,926.2342096912726
3243,1098.0850588365088
3244,1428.2951039506725
3245,1639.4957534600776
3246,3799.682246567571
3247,1781.0815258468215
3248,2476.2415866085043
3249,1830.1604737605996
3250,1722.5309196860233
3251,2306.011850933622
3252,-1751.967818957907
3253,2273.9891846272653
3254,-288.15840108065834
3255,159.4594292950467
3256,431.3548590167236
3257,3110.2886593326753
3258,-15.341024039715288
3259,-1707.8217175422974
3260,-2982.1520248347697
3261,2384.698489897111
3262,619.1416342795762
3263,1248.1509060915891
3264,-43.758000023939815
3265,4603.080131425033
3266,782.5280053871593
3267,215.74227896104634
3268,821.5499011400849
3269,4366.945204842073
3270,2834.6531784183294
3271,3919.681526072394
3272,3004.9344712819584
3273,1327.496857545675
3274,3846.577370520408
3275,1231.7440328376817
3276,146.97205500103877
3277,984.3768892332108
3278,1120.827788799314
3279,3664.029586834165
3280,-415.6857999843537
3281,-781.6530021957689
3282,-204.83845078544974
3283,-1023.7495119911116
3284,3153.432468610143
3285,1294.4654375793634
3286,3409.5001282753024
3287,-1891.6218292719427
3288,3555.8469791293464
3289,4366.945204842073
3290,-2346.622788087373
3291,7355.05892891461
3292,598.6652472944053
3293,4880.109092774889
3294,3316.3482819053293
3295,3103.9923219821776
3296,1942.304046959288
3297,4352.8409569085
3298,191.97785087959997
3299,2747.084562937239
3300,-1762.8658883277647
3301,-1590.6088775089404
3302,923.8981512710874
3303,-1383.3732110077497
3304,4343.992707818156
3305,-3735.8460337440456
3306,-1020.7610621132557
3307,648.2835133847282
3308,4498.792442440457
3309,-2540.8341629414203
3310,1982.8645737851828
3311,1602.542179489646
3312,2970.7558698073353
3313,1098.8608128516605
3314,6211.210778497421
3315,-1682.432071640956
3316,681.2545175557859
3317,42.039980753000236
3318,421.74714296482017
3319,1251.613587557826
3320,-862.7322629502225
3321,596.6252602338849
3322,-153.68926451737022
3323,489.9463512433896
3324,3065.3903773589172
3325,-76.54593714597677
3326,2823.614462256233
3327,151.21695989937692
3328,5367.551888157587
3329,-2590.9130739341763
3330,-408.4952793776497
3331,1430.543715066152
3332,2623.0061487004914
3333,2861.0597472279346
3334,-2825.025186312777
3335,452.50363298255905
3336,1703.6855867211127
3337,1763.3551447627297
3338,2554.1624221997195
3339,3067.972000313927
3340,2649.720540995168
3341,-449.368849810658
3342,1777.4294641399879
3343,-2506.1689552965086
3344,1182.888121676587
3345,699.5112808180648
3346,-961.1137625243216
3347,1628.7148991942513
3348,-2376.6833348661567
3349,3252.8140185595726
3350,1602.542179489646
3351,1214.4932649325785
3352,3173.3367572975217
3353,-144.6959673173183
3354,-429.54696765565916
3355,2777.9299911680173
3356,-2078.4534704273865
3357,-1566.5033685844687
3358,-1127.4608989428702
3359,-1619.0789424469876
3360,4566.712786895635
3361,1778.3400449680091
3362,2428.6355012919835
3363,7.657970737965314
3364,1653.2936407120112
3365,-1423.1908357317086
3366,-2087.2781311235894
3367,1829.9259417620065
3368,-1965.286704042137
3369,217.70558894396675
3370,3098.5527793790106
3371,2536.3195135395467
3372,3515.9162302105196
3373,6593.991468268439
3374,3524.7043507944063
3375,3788.6653316315706
3376,2801.9401727297186
3377,5021.1027407306
3378,-1205.4778490784254
3379,1357.2325079812595
3380,150.8177669035588
3381,101.8900323987218
3382,-254.09703379446591
3383,-177.05376246234178
3384,-1025.886305690126
3385,-2143.1110856357604
3386,2087.3871386446763
3387,2186.942989087244
3388,-770.4065613015339
3389,2027.227656263715
3390,849.4512131085793
3391,1586.6145336335692
3392,1280.2267114214126
3393,-573.4328787906493
3394,2429.4916538584885
3395,-1196.9176700809958
3396,2386.67315063489
3397,2849.264764440898
3398,3487.947824337207
3399,4888.350256501284
3400,3369.924329911526
3401,3247.370661128507
3402,4176.986977521503
3403,4613.652192455881
3404,-2174.6429599359326
3405,6048.850722625836
3406,1695.0963967543425
3407,3391.485797255489
3408,3049.4159592600327
3409,3898.4337648589476
3410,568.8897266511437
3411,-304.23887747250023
3412,-1083.6800631823742
3413,5218.767698424676
3414,3053.48397755236
3415,-2967.5312826907034
3416,-3276.4814469785247
3417,2678.9281252601654
3418,1337.550589294845
3419,2967.8843972512873
3420,3329.566426180552
3421,2684.1886519386712
3422,675.9784627743229
3423,111.00258441894724
3424,2278.287465306505
3425,-2992.7799444800935
3426,3452.744776421653
3427,-193.8470999809892
3428,7961.885579361156
3429,-1454.052741842775
3430,2329.9270883671165
3431,290.641499641595
3432,1151.5339148449314
3433,1260.5194066247377
3434,-1012.9699081834499
3435,-255.14441498512042
3436,1297.0388514992312
3437,510.5496247271464
3438,4727.025204141813
3439,2404.202737758542
3440,528.6973763630677
3441,1930.2661357841193
3442,887.1474753820096
3443,3771.081087029691
3444,469.94474062116376
3445,577.1891919381515
3446,-540.1123286202094
3447,378.5119387639537
3448,267.1080537899941
3449,4571.761001354263
3450,940.571913141424
3451,-830.9152867175443
3452,589.0323563468202
3453,3580.4215886491756
3454,3013.2763891894942
3455,-571.7850356900824
3456,-1281.9418380952588
3457,1132.2738441945341
3458,-670.7610379491099
3459,-145.2257711142407
3460,148.39261816303687
3461,3483.6956228151626
3462,877.4972442467964
3463,-663.8252923640015
3464,547.0365912184893
3465,5486.616579438882
3466,3452.89170062358
3467,1603.7527338031366
3468,-1560.1249257261486
3469,1481.1537608558829
3470,1081.0052540295558
3471,-1585.3808575935552
3472,4604.27755604401
3473,2560.4288221287834
3474,-71.91172895502154
3475,3037.0565146593685
3476,-1349.5849068678021
3477,945.3548563190723
3478,1711.4057170567175
3479,1607.1802440039032
3480,3142.326979847025
3481,1502.0774790306473
3482,237.8040050487532
3483,1061.4506415274536
3484,-719.5389240684067
3485,-420.4729061244916
3486,1415.5757532745981
3487,-2953.75694954942
3488,-3495.22048424695
3489,-4225.349410170959
3490,722.9243443614746
3491,2074.699629517726
3492,-586.1498560893203
3493,1965.9948142206529
3494,4288.086315748093
3495,-766.1173485700944
3496,1612.2328804547967
3497,719.1219757789304
3498,1624.1402423830325
3499,1091.2975704130909
3500,1827.5437520414573
3501,-1615.2590631042015
3502,-246.1669270510141
3503,1273.9220295070531
3504,2069.8870772728696
3505,440.40108686477396
3506,2967.8843972512873
3507,2868.7038409385536
3508,-1379.3978278962365
3509,1376.8294521397113
3510,2323.1419613849134
3511,-443.6960365681441
3512,2228.3333815125948
3513,1892.823855593418
3514,3270.738515281937
3515,3637.8567415186253
3516,4610.280440259681
3517,-536.7577863421183
3518,88.25401323195288
3519,2243.765465802442
3520,3306.7401691712857
3521,2868.7038409385536
3522,3524.7043507944063
3523,1527.630574658961
3524,2934.12071607775
3525,2358.1606791967556
3526,3355.7833443027716
3527,4599.42565359148
3528,937.3962045016427
3529,5506.829329813198
3530,898.4945229708641
3531,-1008.3840262895774
3532,1564.650403481652
3533,574.6588075188333
3534,2381.511137071233
3535,2120.6191111079725
3536,4105.6896549604235
3537,1002.4830251497342
3538,3296.101678766708
3539,3160.8092249797864
3540,849.4512131085793
3541,665.4275770236278
3542,3626.65675921711
3543,1048.985852000863
3544,1611.233611554216
3545,-1038.3301423766422
3546,-2166.4469718311807
3547,973.0229309004944
3548,1327.8598639670518
3549,670.4026753180614
3550,-633.3018810820336
3551,2134.060724563421
3552,1163.7645190022579
3553,1591.555566598393
3554,-168.55121796149112
3555,920.2435585476229
3556,887.1474753820096
3557,2760.854215373804
3558,483.0954818457837
3559,3278.0964924225063
3560,-992.3427384682275
3561,1850.0268998954027
3562,1502.0774790306473
3563,414.31005037003274
3564,-1100.6630261184625
3565,-1619.8153421887157
3566,-160.7885258998514
3567,3380.904385649418
3568,-2066.03750321604
3569,862.4243256285375
3570,-1220.4159668247678
3571,2754.060170353374
3572,4358.954403133101
3573,1175.5625032083112
3574,1459.144672784191
3575,-1002.4402114436348
3576,1878.840151507095
3577,2273.3403006239982
3578,1507.7679786421304
3579,1529.030707115931
